"","x"
"2499",29
"2500",34
"2501",28
"2502",31
"2503",34
"2504",35
"2505",29
"2506",31
"2507",26
"2508",31
"2509",32
"2510",37
"2511",33
"2512",35
"2513",35
"2514",39
"2515",30
"2516",41
"2517",40
"2518",38
"2519",37
"2520",18
"2521",42
"2522",51
"2523",56
"2524",42
"2525",42
"2526",48
"2527",42
"2528",40
"2529",46
"2530",45
"2531",39
"2532",39
"2533",38
"2534",37
"2535",38
"2536",39
"2537",53
"2538",44
"2539",41
"2540",41
"2541",16
"2542",43
"2543",33
"2544",42
"2545",46
"2546",19
"2547",29
"2548",40
"2549",34
"2550",41
"2551",44
"2552",34
"2553",41
"2554",34
"2555",37
"2556",40
"2557",35
"2558",50
"2559",45
"2560",20
"2561",30
"2562",33
"2563",38
"2564",39
"2565",34
"2566",38
"2567",28
"2568",34
"2569",32
"2570",37
"2571",50
"2572",35
"2573",39
"2574",39
"2575",36
"2576",41
"2577",47
"2578",43
"2579",46
"2580",47
"2581",17
"2582",31
"2583",52
"2584",22
"2585",41
"2586",58
"2587",54
"2588",59
"2589",54
"2590",49
"2591",61
"2592",49
"2593",56
"2594",57
"2595",43
"2596",55
"2597",36
"2598",40
"2599",36
"2600",44
"2601",32
"2602",47
"2603",42
"2604",36
"2605",39
"2606",39
"2607",30
"2608",26
"2609",30
"2610",31
"2611",35
"2612",34
"2613",38
"2614",37
"2615",42
"2616",42
"2617",42
"2618",35
"2619",29
"2620",38
"2621",23
"2622",31
"2623",40
"2624",36
"2625",38
"2626",40
"2627",35
"2628",26
"2629",37
"2630",31
"2631",34
"2632",34
"2633",36
"2634",34
"2635",35
"2636",36
"2637",35
"2638",44
"2639",44
"2640",38
"2641",24
"2642",27
"2643",37
"2644",36
"2645",37
"2646",42
"2647",35
"2648",41
"2649",43
"2650",43
"2651",46
"2652",39
"2653",37
"2654",33
"2655",32
"2656",34
"2657",36
"2658",27
"2659",15
"2660",24
"2661",29
"2662",27
"2663",27
"2664",35
"2665",34
"2666",28
"2667",29
"2668",28
"2669",34
"2670",36
"2671",40
"2672",42
"2673",45
"2674",47
"2675",49
"2676",48
"2677",35
"2678",22
"2679",37
"2680",37
"2681",36
"2682",50
"2683",46
"2684",44
"2685",51
"2686",43
"2687",35
"2688",48
"2689",46
"2690",53
"2691",37
"2692",45
"2693",50
"2694",43
"2695",46
"2696",38
"2697",16
"2698",36
"2699",45
"2700",38
"2701",39
"2702",39
"2703",41
"2704",48
"2705",43
"2706",44
"2707",46
"2708",51
"2709",44
"2710",10
"2711",35
"2712",41
"2713",36
"2714",51
"2715",34
"2716",43
"2717",46
"2718",44
"2719",36
"2720",37
"2721",35
"2722",43
"2723",26
"2724",43
"2725",44
"2726",43
"2727",34
"2728",41
"2729",41
"2730",41
"2731",42
"2732",41
"2733",38
"2734",44
"2735",31
"2736",27
"2737",23
"2738",26
"2739",40
"2740",38
"2741",39
"2742",33
"2743",31
"2744",39
"2745",42
"2746",29
"2747",27
"2748",26
"2749",35
"2750",36
"2751",47
"2752",40
"2753",34
"2754",34
"2755",41
"2756",42
"2757",39
"2758",42
"2759",40
"2760",36
"2761",30
"2762",23
"2763",37
"2764",40
"2765",38
"2766",29
"2767",43
"2768",23
"2769",33
"2770",42
"2771",39
"2772",40
"2773",44
"2774",44
"2775",41
"2776",31
"2777",31
"2778",40
"2779",37
"2780",40
"2781",36
"2782",32
"2783",37
"2784",22
"2785",37
"2786",33
"2787",45
"2788",42
"2789",47
"2790",47
"2791",46
"2792",43
"2793",46
"2794",43
"2795",42
"2796",41
"2797",40
"2798",24
"2799",9
"2800",31
"2801",30
"2802",26
"2803",32
"2804",33
"2805",41
"2806",34
"2807",37
"2808",39
"2809",39
"2810",38
"2811",15
"2812",17
"2813",25
"2814",32
"2815",26
"2816",24
"2817",30
"2818",25
"2819",38
"2820",40
"2821",36
"2822",39
"2823",40
"2824",33
"2825",24
"2826",32
"2827",32
"2828",35
"2829",37
"2830",43
"2831",53
"2832",37
"2833",16
"2834",36
"2835",35
"2836",31
"2837",40
"2838",25
"2839",32
"2840",37
"2841",33
"2842",44
"2843",39
"2844",31
"2845",31
"2846",34
"2847",22
"2848",35
"2849",34
"2850",20
"2851",35
"2852",25
"2853",28
"2854",39
"2855",34
"2856",38
"2857",36
"2858",34
"2859",31
"2860",31
"2861",31
"2862",27
"2863",41
"2864",37
"2865",34
"2866",30
"2867",30
"2868",33
"2869",23
"2870",31
"2871",30
"2872",33
"2873",22
"2874",33
"2875",12
"2876",32
"2877",26
"2878",19
"2879",33
"2880",40
"2881",37
"2882",35
"2883",41
"2884",21
"2885",37
"2886",27
"2887",40
"2888",39
"2889",36
"2890",37
"2891",37
"2892",31
"2893",32
"2894",32
"2895",34
"2896",31
"2897",24
"2898",17
"2899",9
"2900",26
"2901",16
"2902",32
"2903",22
"2904",31
"2905",32
"2906",34
"2907",36
"2908",34
"2909",38
"2910",39
"2911",33
"2912",37
"2913",35
"2914",25
"2915",36
"2916",28
"2917",38
"2918",40
"2919",42
"2920",40
"2921",30
"2922",26
"2923",21
"2924",33
"2925",29
"2926",35
"2927",17
"2928",35
"2929",30
"2930",17
"2931",13
"2932",38
"2933",36
"2934",42
"2935",38
"2936",40
"2937",34
"2938",36
"2939",35
"2940",33
"2941",35
"2942",30
"2943",30
"2944",35
"2945",31
"2946",33
"2947",37
"2948",33
"2949",11
"2950",29
"2951",31
"2952",23
"2953",8
"2954",26
"2955",31
"2956",32
"2957",31
"2958",30
"2959",30
"2960",12
"2961",27
"2962",31
"2963",29
"2964",25
"2965",27
"2966",30
"2967",25
"2968",34
"2969",30
"2970",33
"2971",31
"2972",27
"2973",26
"2974",31
"2975",32
"2976",35
"2977",30
"2978",29
"2979",32
"2980",18
"2981",27
"2982",31
"2983",35
"2984",38
"2985",40
"2986",45
"2987",36
"2988",50
"2989",51
"2990",46
"2991",49
"2992",44
"2993",62
"2994",43
"2995",49
"2996",53
"2997",62
"2998",58
"2999",56
"3000",31
"3001",55
"3002",55
"3003",50
"3004",47
"3005",57
"3006",48
"3007",49
"3008",40
"3009",35
"3010",44
"3011",27
"3012",28
"3013",34
"3014",28
"3015",30
"3016",29
"3017",28
"3018",32
"3019",43
"3020",39
"3021",41
"3022",34
"3023",36
"3024",31
"3025",20
"3026",34
"3027",36
"3028",40
"3029",46
"3030",23
"3031",34
"3032",42
"3033",34
"3034",37
"3035",27
"3036",31
"3037",32
"3038",34
"3039",33
"3040",39
"3041",30
"3042",33
"3043",14
"3044",35
"3045",45
"3046",36
"3047",38
"3048",35
"3049",36
"3050",24
"3051",30
"3052",32
"3053",24
"3054",27
"3055",35
"3056",31
"3057",13
"3058",29
"3059",36
"3060",41
"3061",33
"3062",42
"3063",41
"3064",33
"3065",48
"3066",37
"3067",34
"3068",45
"3069",37
"3070",42
"3071",29
"3072",39
"3073",46
"3074",38
"3075",33
"3076",17
"3077",17
"3078",44
"3079",39
"3080",48
"3081",52
"3082",33
"3083",48
"3084",43
"3085",46
"3086",47
"3087",54
"3088",40
"3089",34
"3090",21
"3091",43
"3092",45
"3093",25
"3094",37
"3095",46
"3096",43
"3097",50
"3098",43
"3099",10
"3100",37
"3101",45
"3102",40
"3103",44
"3104",39
"3105",50
"3106",50
"3107",49
"3108",30
"3109",36
"3110",36
"3111",11
"3112",7
"3113",32
"3114",38
"3115",46
"3116",46
"3117",43
"3118",46
"3119",14
"3120",39
"3121",49
"3122",35
"3123",52
"3124",50
"3125",44
"3126",51
"3127",43
"3128",51
"3129",26
"3130",46
"3131",49
"3132",48
"3133",42
"3134",44
"3135",50
"3136",25
"3137",44
"3138",43
"3139",35
"3140",45
"3141",49
"3142",30
"3143",46
"3144",50
"3145",50
"3146",55
"3147",50
"3148",52
"3149",53
"3150",51
"3151",55
"3152",33
"3153",46
"3154",28
"3155",34
"3156",32
"3157",38
"3158",39
"3159",40
"3160",42
"3161",49
"3162",41
"3163",46
"3164",45
"3165",39
"3166",35
"3167",45
"3168",40
"3169",14
"3170",35
"3171",37
"3172",38
"3173",41
"3174",40
"3175",49
"3176",31
"3177",40
"3178",42
"3179",43
"3180",42
"3181",31
"3182",39
"3183",35
"3184",36
"3185",43
"3186",29
"3187",36
"3188",37
"3189",37
"3190",43
"3191",25
"3192",37
"3193",32
"3194",39
"3195",37
"3196",36
"3197",29
"3198",29
"3199",35
"3200",44
"3201",52
"3202",50
"3203",47
"3204",50
"3205",49
"3206",36
"3207",48
"3208",48
"3209",44
"3210",53
"3211",53
"3212",48
"3213",49
"3214",56
"3215",58
"3216",32
"3217",49
"3218",60
"3219",48
"3220",60
"3221",46
"3222",45
"3223",54
"3224",59
"3225",51
"3226",46
"3227",50
"3228",58
"3229",46
"3230",56
"3231",37
"3232",55
"3233",45
"3234",26
"3235",41
"3236",51
"3237",44
"3238",38
"3239",26
"3240",23
"3241",23
"3242",37
"3243",36
"3244",40
"3245",48
"3246",42
"3247",48
"3248",46
"3249",49
"3250",39
"3251",49
"3252",41
"3253",32
"3254",34
"3255",26
"3256",34
"3257",38
"3258",40
"3259",36
"3260",40
"3261",40
"3262",43
"3263",44
"3264",39
"3265",50
"3266",19
"3267",52
"3268",53
"3269",58
"3270",42
"3271",53
"3272",37
"3273",55
"3274",56
"3275",50
"3276",42
"3277",42
"3278",48
"3279",58
"3280",50
"3281",55
"3282",51
"3283",56
"3284",49
"3285",50
"3286",30
"3287",39
"3288",63
"3289",55
"3290",59
"3291",60
"3292",53
"3293",48
"3294",56
"3295",44
"3296",49
"3297",40
"3298",47
"3299",30
"3300",53
"3301",54
"3302",57
"3303",34
"3304",29
"3305",17
"3306",45
"3307",48
"3308",55
"3309",53
"3310",44
"3311",41
"3312",57
"3313",64
"3314",51
"3315",58
"3316",43
"3317",55
"3318",55
"3319",57
"3320",49
"3321",43
"3322",38
"3323",41
"3324",43
"3325",43
"3326",50
"3327",36
"3328",49
"3329",41
"3330",29
"3331",36
"3332",39
"3333",40
"3334",45
"3335",51
"3336",49
"3337",48
"3338",53
"3339",48
"3340",49
"3341",56
"3342",56
"3343",52
"3344",42
"3345",46
"3346",45
"3347",40
"3348",48
"3349",40
"3350",35
"3351",53
"3352",35
"3353",50
"3354",43
"3355",14
"3356",43
"3357",45
"3358",43
"3359",41
"3360",41
"3361",40
"3362",39
"3363",37
"3364",33
"3365",31
"3366",16
"3367",37
"3368",41
"3369",49
"3370",49
"3371",52
"3372",50
"3373",24
"3374",38
"3375",30
"3376",50
"3377",46
"3378",40
"3379",43
"3380",47
"3381",42
"3382",50
"3383",50
"3384",52
"3385",60
"3386",47
"3387",52
"3388",42
"3389",27
"3390",43
"3391",39
"3392",42
"3393",41
"3394",29
"3395",44
"3396",35
"3397",31
"3398",23
"3399",28
"3400",15
"3401",21
"3402",39
"3403",37
"3404",49
"3405",51
"3406",53
"3407",36
"3408",36
"3409",39
"3410",33
"3411",31
"3412",49
"3413",45
"3414",43
"3415",31
"3416",7
"3417",45
"3418",45
"3419",47
"3420",44
"3421",45
"3422",55
"3423",49
"3424",48
"3425",51
"3426",50
"3427",44
"3428",42
"3429",38
"3430",24
"3431",35
"3432",56
"3433",62
"3434",68
"3435",62
"3436",58
"3437",56
"3438",57
"3439",66
"3440",68
"3441",71
"3442",68
"3443",65
"3444",61
"3445",56
"3446",57
"3447",48
"3448",54
"3449",52
"3450",32
"3451",16
"3452",29
"3453",44
"3454",48
"3455",34
"3456",42
"3457",43
"3458",55
"3459",60
"3460",71
"3461",76
"3462",80
"3463",75
"3464",35
"3465",64
"3466",65
"3467",67
"3468",57
"3469",75
"3470",73
"3471",72
"3472",59
"3473",68
"3474",64
"3475",56
"3476",63
"3477",39
"3478",34
"3479",20
"3480",29
"3481",29
"3482",42
"3483",52
"3484",46
"3485",57
"3486",53
"3487",57
"3488",31
"3489",52
"3490",55
"3491",43
"3492",47
"3493",41
"3494",43
"3495",40
"3496",47
"3497",44
"3498",42
"3499",43
"3500",38
"3501",49
"3502",40
"3503",57
"3504",53
"3505",58
"3506",34
"3507",50
"3508",49
"3509",40
"3510",49
"3511",57
"3512",58
"3513",60
"3514",56
"3515",60
"3516",62
"3517",63
"3518",51
"3519",55
"3520",32
"3521",42
"3522",27
"3523",53
"3524",59
"3525",51
"3526",54
"3527",51
"3528",53
"3529",43
"3530",37
"3531",54
"3532",46
"3533",49
"3534",45
"3535",25
"3536",23
"3537",21
"3538",38
"3539",48
"3540",47
"3541",31
"3542",28
"3543",44
"3544",21
"3545",51
"3546",51
"3547",48
"3548",50
"3549",50
"3550",56
"3551",43
"3552",28
"3553",24
"3554",27
"3555",34
"3556",42
"3557",33
"3558",32
"3559",37
"3560",39
"3561",42
"3562",43
"3563",46
"3564",47
"3565",37
"3566",28
"3567",29
"3568",33
"3569",40
"3570",50
"3571",45
"3572",42
"3573",39
"3574",40
"3575",38
"3576",41
"3577",43
"3578",44
"3579",49
"3580",49
"3581",38
"3582",22
"3583",34
"3584",36
"3585",27
"3586",19
"3587",19
"3588",33
"3589",39
"3590",49
"3591",50
"3592",56
"3593",49
"3594",50
"3595",41
"3596",49
"3597",49
"3598",47
"3599",52
"3600",32
"3601",35
"3602",55
"3603",54
"3604",55
"3605",46
"3606",55
"3607",58
"3608",55
"3609",32
"3610",45
"3611",28
"3612",48
"3613",36
"3614",36
"3615",47
"3616",50
"3617",35
"3618",44
"3619",46
"3620",45
"3621",43
"3622",41
"3623",47
"3624",46
"3625",47
"3626",56
"3627",45
"3628",45
"3629",48
"3630",33
"3631",32
"3632",36
"3633",41
"3634",44
"3635",35
"3636",41
"3637",45
"3638",47
"3639",48
"3640",54
"3641",63
"3642",46
"3643",23
"3644",43
"3645",45
"3646",40
"3647",52
"3648",59
"3649",48
"3650",45
"3651",54
"3652",56
"3653",56
"3654",50
"3655",44
"3656",34
"3657",49
"3658",32
"3659",35
"3660",32
"3661",27
"3662",33
"3663",36
"3664",44
"3665",42
"3666",42
"3667",44
"3668",41
"3669",42
"3670",16
"3671",34
"3672",52
"3673",43
"3674",50
"3675",57
"3676",53
"3677",61
"3678",55
"3679",57
"3680",60
"3681",46
"3682",64
"3683",50
"3684",52
"3685",64
"3686",63
"3687",69
"3688",66
"3689",64
"3690",38
"3691",44
"3692",52
"3693",59
"3694",53
"3695",62
"3696",51
"3697",45
"3698",50
"3699",62
"3700",57
"3701",61
"3702",54
"3703",60
"3704",57
"3705",53
"3706",47
"3707",39
"3708",45
"3709",29
"3710",45
"3711",47
"3712",42
"3713",39
"3714",39
"3715",44
"3716",57
"3717",51
"3718",52
"3719",53
"3720",45
"3721",57
"3722",46
"3723",59
"3724",51
"3725",47
"3726",36
"3727",47
"3728",25
"3729",12
"3730",37
"3731",44
"3732",36
"3733",36
"3734",43
"3735",38
"3736",35
"3737",42
"3738",46
"3739",43
"3740",39
"3741",21
"3742",24
"3743",20
"3744",25
"3745",30
"3746",35
"3747",33
"3748",39
"3749",45
"3750",43
"3751",57
"3752",55
"3753",53
"3754",55
"3755",50
"3756",18
"3757",43
"3758",43
"3759",43
"3760",43
"3761",39
"3762",44
"3763",36
"3764",46
"3765",46
"3766",39
"3767",47
"3768",42
"3769",40
"3770",44
"3771",33
"3772",32
"3773",44
"3774",29
"3775",36
"3776",33
"3777",31
"3778",35
"3779",26
"3780",40
"3781",36
"3782",41
"3783",36
"3784",41
"3785",43
"3786",43
"3787",44
"3788",47
"3789",41
"3790",43
"3791",44
"3792",38
"3793",46
"3794",43
"3795",47
"3796",42
"3797",48
"3798",40
"3799",49
"3800",54
"3801",53
"3802",47
"3803",53
"3804",44
"3805",32
"3806",38
"3807",51
"3808",44
"3809",40
"3810",41
"3811",34
"3812",38
"3813",40
"3814",46
"3815",51
"3816",46
"3817",38
"3818",39
"3819",34
"3820",41
"3821",35
"3822",29
"3823",32
"3824",37
"3825",37
"3826",42
"3827",44
"3828",43
"3829",44
"3830",41
"3831",44
"3832",47
"3833",44
"3834",45
"3835",42
"3836",44
"3837",19
"3838",34
"3839",34
"3840",43
"3841",41
"3842",45
"3843",50
"3844",47
"3845",51
"3846",49
"3847",47
"3848",52
"3849",48
"3850",53
"3851",41
"3852",53
"3853",33
"3854",28
"3855",36
"3856",39
"3857",41
"3858",37
"3859",38
"3860",49
"3861",43
"3862",52
"3863",51
"3864",57
"3865",60
"3866",44
"3867",50
"3868",65
"3869",66
"3870",74
"3871",55
"3872",25
"3873",51
"3874",35
"3875",53
"3876",46
"3877",23
"3878",31
"3879",35
"3880",34
"3881",17
"3882",13
"3883",28
"3884",11
"3885",24
"3886",21
"3887",33
"3888",42
"3889",39
"3890",34
"3891",36
"3892",39
"3893",43
"3894",42
"3895",37
"3896",25
"3897",43
"3898",29
"3899",27
"3900",33
"3901",36
"3902",41
"3903",46
"3904",41
"3905",25
"3906",16
"3907",15
"3908",30
"3909",19
"3910",34
"3911",40
"3912",48
"3913",54
"3914",38
"3915",50
"3916",40
"3917",31
"3918",34
"3919",44
"3920",42
"3921",32
"3922",54
"3923",31
"3924",36
"3925",26
"3926",30
"3927",36
"3928",42
"3929",41
"3930",40
"3931",40
"3932",37
"3933",39
"3934",39
"3935",36
"3936",29
"3937",40
"3938",47
"3939",54
"3940",51
"3941",44
"3942",44
"3943",49
"3944",52
"3945",49
"3946",41
"3947",40
"3948",38
"3949",33
"3950",34
"3951",25
"3952",29
"3953",35
"3954",42
"3955",47
"3956",44
"3957",47
"3958",49
"3959",50
"3960",40
"3961",58
"3962",52
"3963",39
"3964",41
"3965",47
"3966",38
"3967",44
"3968",38
"3969",45
"3970",47
"3971",15
"3972",23
"3973",46
"3974",43
"3975",37
"3976",36
"3977",20
"3978",26
"3979",29
"3980",29
"3981",32
"3982",29
"3983",34
"3984",38
"3985",36
"3986",36
"3987",40
"3988",44
"3989",36
"3990",35
"3991",33
"3992",44
"3993",35
"3994",26
"3995",35
"3996",33
"3997",6
"3998",4
"3999",35
"4000",38
"4001",36
"4002",43
"4003",42
"4004",18
"4005",15
"4006",20
"4007",30
"4008",30
"4009",27
"4010",28
"4011",25
"4012",23
"4013",26
"4014",22
"4015",21
"4016",24
"4017",33
"4018",30
"4019",26
"4020",32
"4021",34
"4022",38
"4023",41
"4024",41
"4025",43
"4026",36
"4027",46
"4028",47
"4029",39
"4030",40
"4031",32
"4032",56
"4033",46
"4034",53
"4035",46
"4036",33
"4037",44
"4038",34
"4039",39
"4040",49
"4041",53
"4042",49
"4043",51
"4044",57
"4045",21
"4046",11
"4047",24
"4048",28
"4049",28
"4050",20
"4051",26
"4052",30
"4053",45
"4054",34
"4055",27
"4056",40
"4057",39
"4058",42
"4059",28
"4060",34
"4061",25
"4062",4
"4063",15
"4064",20
"4065",26
"4066",31
"4067",33
"4068",32
"4069",36
"4070",43
"4071",43
"4072",44
"4073",49
"4074",47
"4075",36
"4076",30
"4077",42
"4078",45
"4079",39
"4080",16
"4081",32
"4082",34
"4083",20
"4084",35
"4085",42
"4086",31
"4087",47
"4088",36
"4089",43
"4090",41
"4091",51
"4092",40
"4093",42
"4094",50
"4095",42
"4096",41
"4097",57
"4098",53
"4099",47
"4100",54
"4101",57
"4102",47
"4103",51
"4104",50
"4105",54
"4106",45
"4107",60
"4108",49
"4109",63
"4110",60
"4111",48
"4112",22
"4113",46
"4114",60
"4115",50
"4116",31
"4117",30
"4118",49
"4119",37
"4120",35
"4121",45
"4122",34
"4123",24
"4124",35
"4125",35
"4126",33
"4127",32
"4128",25
"4129",26
"4130",24
"4131",23
"4132",25
"4133",22
"4134",4
"4135",32
"4136",35
"4137",39
"4138",33
"4139",43
"4140",42
"4141",30
"4142",18
"4143",31
"4144",33
"4145",39
"4146",35
"4147",35
"4148",28
"4149",42
"4150",40
"4151",42
"4152",30
"4153",19
"4154",35
"4155",26
"4156",33
"4157",41
"4158",43
"4159",43
"4160",48
"4161",54
"4162",59
"4163",58
"4164",35
"4165",39
"4166",47
"4167",39
"4168",31
"4169",40
"4170",48
"4171",42
"4172",33
"4173",39
"4174",29
"4175",8
"4176",28
"4177",41
"4178",28
"4179",30
"4180",33
"4181",46
"4182",51
"4183",56
"4184",55
"4185",56
"4186",38
"4187",36
"4188",49
"4189",51
"4190",43
"4191",56
"4192",41
"4193",37
"4194",45
"4195",46
"4196",33
"4197",12
"4198",34
"4199",33
"4200",40
"4201",47
"4202",40
"4203",44
"4204",44
"4205",28
"4206",34
"4207",45
"4208",42
"4209",55
"4210",50
"4211",54
"4212",49
"4213",50
"4214",54
"4215",50
"4216",44
"4217",39
"4218",29
"4219",47
"4220",52
"4221",50
"4222",43
"4223",30
"4224",39
"4225",34
"4226",44
"4227",48
"4228",28
"4229",25
"4230",31
"4231",33
"4232",30
"4233",28
"4234",18
"4235",28
"4236",28
"4237",30
"4238",40
"4239",37
"4240",41
"4241",49
"4242",46
"4243",32
"4244",9
"4245",29
"4246",33
"4247",43
"4248",42
"4249",35
"4250",43
"4251",44
"4252",19
"4253",22
"4254",26
"4255",31
"4256",39
"4257",42
"4258",38
"4259",34
"4260",30
"4261",38
"4262",37
"4263",37
"4264",31
"4265",31
"4266",27
"4267",36
"4268",37
"4269",28
"4270",26
"4271",23
"4272",22
"4273",29
"4274",21
"4275",27
"4276",21
"4277",35
"4278",39
"4279",36
"4280",30
"4281",39
"4282",18
"4283",25
"4284",34
"4285",39
"4286",35
"4287",43
"4288",47
"4289",45
"4290",40
"4291",52
"4292",40
"4293",32
"4294",30
"4295",25
"4296",38
"4297",35
"4298",33
"4299",30
"4300",24
"4301",20
"4302",12
"4303",14
"4304",17
"4305",20
"4306",23
"4307",24
"4308",24
"4309",25
"4310",29
"4311",32
"4312",25
"4313",15
"4314",26
"4315",23
"4316",23
"4317",35
"4318",24
"4319",17
"4320",26
"4321",23
"4322",24
"4323",19
"4324",20
"4325",21
"4326",29
"4327",27
"4328",29
"4329",34
"4330",32
"4331",29
"4332",35
"4333",34
"4334",19
"4335",22
"4336",22
"4337",19
"4338",21
"4339",22
"4340",26
"4341",17
"4342",9
"4343",20
"4344",21
"4345",15
"4346",19
"4347",19
"4348",17
"4349",18
"4350",26
"4351",22
"4352",19
"4353",23
"4354",18
"4355",21
"4356",32
"4357",24
"4358",23
"4359",10
"4360",22
"4361",26
"4362",25
"4363",19
"4364",31
"4365",22
"4366",19
"4367",16
"4368",24
"4369",25
"4370",25
"4371",29
"4372",33
"4373",29
"4374",28
"4375",28
"4376",30
"4377",23
"4378",29
"4379",21
"4380",23
"4381",24
"4382",34
"4383",27
"4384",22
"4385",27
"4386",27
"4387",23
"4388",30
"4389",28
"4390",23
"4391",27
"4392",9
"4393",18
"4394",30
"4395",24
"4396",23
"4397",35
"4398",37
"4399",23
"4400",27
"4401",35
"4402",37
"4403",51
"4404",33
"4405",44
"4406",31
"4407",34
"4408",31
"4409",33
"4410",28
"4411",32
"4412",30
"4413",34
"4414",21
"4415",20
"4416",27
"4417",40
"4418",32
"4419",26
"4420",39
"4421",41
"4422",38
"4423",36
"4424",47
"4425",35
"4426",38
"4427",37
"4428",43
"4429",31
"4430",15
"4431",33
"4432",30
"4433",36
"4434",40
"4435",38
"4436",36
"4437",41
"4438",37
"4439",34
"4440",17
"4441",28
"4442",40
"4443",36
"4444",31
"4445",36
"4446",27
"4447",41
"4448",37
"4449",25
"4450",30
"4451",26
"4452",30
"4453",35
"4454",41
"4455",39
"4456",36
"4457",39
"4458",41
"4459",46
"4460",46
"4461",47
"4462",39
"4463",49
"4464",58
"4465",54
"4466",49
"4467",40
"4468",37
"4469",41
"4470",51
"4471",41
"4472",40
"4473",46
"4474",44
"4475",48
"4476",46
"4477",53
"4478",56
"4479",41
"4480",37
"4481",35
"4482",55
"4483",37
"4484",32
"4485",34
"4486",41
"4487",38
"4488",30
"4489",28
"4490",24
"4491",29
"4492",36
"4493",33
"4494",41
"4495",41
"4496",48
"4497",45
"4498",39
"4499",33
"4500",28
"4501",35
"4502",32
"4503",32
"4504",35
"4505",34
"4506",25
"4507",41
"4508",41
"4509",39
"4510",45
"4511",46
"4512",34
"4513",33
"4514",40
"4515",46
"4516",60
"4517",58
"4518",44
"4519",61
"4520",51
"4521",55
"4522",47
"4523",52
"4524",49
"4525",58
"4526",55
"4527",72
"4528",46
"4529",55
"4530",62
"4531",83
"4532",99
"4533",65
"4534",72
"4535",77
"4536",56
"4537",48
"4538",36
"4539",50
"4540",57
"4541",70
"4542",64
"4543",58
"4544",44
"4545",44
"4546",48
"4547",55
"4548",32
"4549",34
"4550",41
"4551",46
"4552",31
"4553",30
"4554",29
"4555",41
"4556",37
"4557",41
"4558",34
"4559",40
"4560",47
"4561",41
"4562",38
"4563",35
"4564",39
"4565",50
"4566",63
"4567",39
"4568",22
"4569",25
"4570",26
"4571",25
"4572",27
"4573",25
"4574",27
"4575",30
"4576",40
"4577",41
"4578",49
"4579",51
"4580",44
"4581",41
"4582",34
"4583",28
"4584",42
"4585",43
"4586",33
"4587",50
"4588",45
"4589",55
"4590",60
"4591",66
"4592",50
"4593",59
"4594",72
"4595",61
"4596",65
"4597",65
"4598",69
"4599",54
"4600",70
"4601",61
"4602",64
"4603",70
"4604",91
"4605",78
"4606",76
"4607",59
"4608",64
"4609",68
"4610",84
"4611",87
"4612",84
"4613",65
"4614",64
"4615",49
"4616",64
"4617",72
"4618",79
"4619",70
"4620",56
"4621",54
"4622",53
"4623",53
"4624",48
"4625",64
"4626",49
"4627",48
"4628",64
"4629",64
"4630",69
"4631",58
"4632",68
"4633",68
"4634",60
"4635",66
"4636",50
"4637",56
"4638",54
"4639",38
"4640",44
"4641",41
"4642",48
"4643",44
"4644",50
"4645",56
"4646",67
"4647",54
"4648",56
"4649",56
"4650",43
"4651",42
"4652",29
"4653",11
"4654",31
"4655",44
"4656",44
"4657",51
"4658",43
"4659",59
"4660",56
"4661",47
"4662",43
"4663",51
"4664",72
"4665",47
"4666",57
"4667",52
"4668",48
"4669",44
"4670",51
"4671",48
"4672",38
"4673",44
"4674",36
"4675",40
"4676",39
"4677",38
"4678",39
"4679",37
"4680",47
"4681",29
"4682",37
"4683",55
"4684",49
"4685",43
"4686",48
"4687",54
"4688",63
"4689",32
"4690",29
"4691",46
"4692",52
"4693",30
"4694",49
"4695",47
"4696",43
"4697",45
"4698",42
"4699",42
"4700",46
"4701",43
"4702",37
"4703",35
"4704",34
"4705",37
"4706",35
"4707",46
"4708",34
"4709",38
"4710",47
"4711",52
"4712",48
"4713",31
"4714",49
"4715",45
"4716",39
"4717",47
"4718",46
"4719",33
"4720",35
"4721",38
"4722",40
"4723",26
"4724",36
"4725",33
"4726",40
"4727",45
"4728",41
"4729",45
"4730",53
"4731",51
"4732",41
"4733",49
"4734",41
"4735",48
"4736",54
"4737",45
"4738",37
"4739",46
"4740",44
"4741",47
"4742",41
"4743",48
"4744",36
"4745",41
"4746",56
"4747",52
"4748",57
"4749",67
"4750",53
"4751",49
"4752",54
"4753",56
"4754",54
"4755",56
"4756",57
"4757",58
"4758",43
"4759",58
"4760",63
"4761",61
"4762",61
"4763",59
"4764",57
"4765",53
"4766",53
"4767",38
"4768",49
"4769",33
"4770",39
"4771",17
"4772",28
"4773",23
"4774",25
"4775",26
"4776",25
"4777",22
"4778",28
"4779",25
"4780",29
"4781",34
"4782",29
"4783",29
"4784",30
"4785",23
"4786",31
"4787",37
"4788",35
"4789",33
"4790",32
"4791",42
"4792",38
"4793",32
"4794",33
"4795",29
"4796",26
"4797",26
"4798",30
"4799",35
"4800",30
"4801",33
"4802",36
"4803",37
"4804",39
"4805",37
"4806",35
"4807",41
"4808",37
"4809",39
"4810",40
"4811",44
"4812",40
"4813",36
"4814",31
"4815",34
"4816",48
"4817",43
"4818",49
"4819",38
"4820",47
"4821",40
"4822",40
"4823",47
"4824",43
"4825",36
"4826",40
"4827",43
"4828",40
"4829",46
"4830",49
